Date,WRB UN Equity,ZTS UN Equity,UDR UN Equity,EXPE UW Equity,NWS UW Equity,PRU UN Equity,ABNB UW Equity,PNR UN Equity,SJM UN Equity,ACGL UW Equity,MSI UN Equity,VICI UN Equity,WDAY UW Equity,ISRG UW Equity,HD UN Equity,GPC UN Equity,HBAN UW Equity,CFG UN Equity,GRMN UN Equity,PAYX UW Equity,JBL UN Equity,SBUX UW Equity,DRI UN Equity,ADBE UW Equity,PLTR UW Equity,EME UN Equity,TMUS UW Equity,VTRS UW Equity,CINF UW Equity,BSX UN Equity,EQT UN Equity,GPN UN Equity,MOS UN Equity,HOLX UW Equity,NFLX UW Equity,D UN Equity,KMB UW Equity,JCI UN Equity,JNJ UN Equity,SOLV UN Equity,VST UN Equity,ESS UN Equity,WDC UW Equity,TT UN Equity,WY UN Equity,UPS UN Equity,MSCI UN Equity,MTCH UW Equity,FANG UW Equity,LII UN Equity,PFE UN Equity,AWK UN Equity,STLD UW Equity,SLB UN Equity,ARE UN Equity,ORCL UN Equity,NKE UN Equity,AVB UN Equity,FSLR UW Equity,EFX UN Equity,PODD UW Equity,CME UW Equity,DVN UN Equity,APO UN Equity,ZBRA UW Equity,ATO UN Equity,GOOG UW Equity,BX UN Equity,LVS UN Equity,AON UN Equity,COR UN Equity,CBOE UF Equity,UNH UN Equity,UHS UN Equity,CHRW UW Equity,VLO UN Equity,XYL UN Equity,HIG UN Equity,MPWR UW Equity,CSX UW Equity,IT UN Equity,MS UN Equity,CMCSA UW Equity,LYB UN Equity,FTNT UW Equity,COIN UW Equity,CNP UN Equity,MLM UN Equity,SHW UN Equity,BRO UN Equity,SNPS UW Equity,EXPD UN Equity,NRG UN Equity,DELL UN Equity,NVR UN Equity,MTB UN Equity,PTC UW Equity,AVGO UW Equity,DD UN Equity,MDLZ UW Equity,KR UN Equity,MGM UN Equity,DGX UN Equity,AVY UN Equity,SPGI UN Equity,HII UN Equity,VRTX UW Equity,NEM UN Equity,ICE UN Equity,IBM UN Equity,SBAC UW Equity,INTU UW Equity,IR UN Equity,PSX UN Equity,EMR UN Equity,VTR UN Equity,CL UN Equity,ECL UN Equity,PYPL UW Equity,BA UN Equity,DVA UN Equity,RL UN Equity,GEV UN Equity,CRM UN Equity,WAB UN Equity,TPR UN Equity,F UN Equity,BEN UN Equity,LH UN Equity,CMG UN Equity,TSLA UW Equity,AFL UN Equity,EPAM UN Equity,MAS UN Equity,DHI UN Equity,AMT UN Equity,NDSN UW Equity,DDOG UW Equity,TER UW Equity,FISV UW Equity,UBER UN Equity,CTRA UN Equity,AMD UW Equity,HPQ UN Equity,EQIX UW Equity,IQV UN Equity,KKR UN Equity,TRV UN Equity,LRCX UW Equity,DOC UN Equity,KDP UW Equity,LW UN Equity,MRK UN Equity,TGT UN Equity,PM UN Equity,EQR UN Equity,ROP UW Equity,CEG UW Equity,CAT UN Equity,SPG UN Equity,MO UN Equity,PH UN Equity,DAY UN Equity,AJG UN Equity,BR UN Equity,FAST UW Equity,ALGN UW Equity,PLD UN Equity,ITW UN Equity,BK UN Equity,FDX UN Equity,IBKR UW Equity,TSCO UW Equity,FOXA UW Equity,BLDR UN Equity,NOW UN Equity,TTD UQ Equity,TROW UW Equity,CTAS UW Equity,DPZ UW Equity,REG UW Equity,FIS UN Equity,GD UN Equity,DHR UN Equity,HSY UN Equity,PNC UN Equity,LUV UN Equity,BMY UN Equity,EA UW Equity,LIN UW Equity,TFC UN Equity,A UN Equity,CCL UN Equity,ALLE UN Equity,HWM UN Equity,CB UN Equity,META UW Equity,LMT UN Equity,COO UW Equity,KHC UW Equity,MNST UW Equity,PPG UN Equity,FTV UN Equity,URI UN Equity,KMI UN Equity,AMAT UW Equity,EW UN Equity,EBAY UW Equity,EXR UN Equity,MAR UW Equity,XYZ UN Equity,ETR UN Equity,XEL UW Equity,TAP UN Equity,L UN Equity,FRT UN Equity,MMM UN Equity,VZ UN Equity,HPE UN Equity,BLK UN Equity,WFC UN Equity,GL UN Equity,ULTA UW Equity,REGN UW Equity,DTE UN Equity,SO UN Equity,RTX UN Equity,VMC UN Equity,INCY UW Equity,GWW UN Equity,CCI UN Equity,ETN UN Equity,IDXX UW Equity,KVUE UN Equity,ABBV UN Equity,FFIV UW Equity,APD UN Equity,SNA UN Equity,INTC UW Equity,ANET UN Equity,TEL UN Equity,AMP UN Equity,SYK UN Equity,CLX UN Equity,AES UN Equity,BBY UN Equity,FITB UW Equity,POOL UW Equity,BDX UN Equity,NDAQ UW Equity,UAL UW Equity,JKHY UW Equity,PKG UN Equity,HAL UN Equity,OXY UN Equity,TXT UN Equity,BIIB UW Equity,CPT UN Equity,CHTR UW Equity,SYF UN Equity,PNW UN Equity,PEG UN Equity,ON UW Equity,PEP UW Equity,OKE UN Equity,MCK UN Equity,CSGP UW Equity,APH UN Equity,TRMB UW Equity,HCA UN Equity,KLAC UW Equity,GILD UW Equity,BKR UW Equity,MPC UN Equity,CHD UN Equity,PFG UW Equity,SRE UN Equity,DE UN Equity,CMS UN Equity,SW UN Equity,TRGP UN Equity,GM UN Equity,ROST UW Equity,RMD UN Equity,MCD UN Equity,AKAM UW Equity,EVRG UW Equity,EOG UN Equity,FICO UN Equity,PWR UN Equity,WAT UN Equity,TSN UN Equity,BAX UN Equity,NI UN Equity,QCOM UW Equity,ADP UW Equity,KIM UN Equity,ORLY UW Equity,MCO UN Equity,VRSN UW Equity,EL UN Equity,NUE UN Equity,FCX UN Equity,RF UN Equity,ADI UW Equity,STX UW Equity,TTWO UW Equity,INVH UN Equity,EIX UN Equity,T UN Equity,WYNN UW Equity,CARR UN Equity,SCHW UN Equity,PSKY UW Equity,APA UW Equity,CAG UN Equity,LNT UW Equity,WSM UN Equity,SMCI UW Equity,MCHP UW Equity,WMB UN Equity,WST UN Equity,BG UN Equity,ALL UN Equity,HOOD UW Equity,TYL UN Equity,SYY UN Equity,AZO UN Equity,COF UN Equity,GNRC UN Equity,TDY UN Equity,J UN Equity,CI UN Equity,JBHT UW Equity,NVDA UW Equity,LOW UN Equity,CNC UN Equity,PG UN Equity,IEX UN Equity,VRSK UW Equity,CTSH UW Equity,NEE UN Equity,DUK UN Equity,CSCO UW Equity,MKC UN Equity,MU UW Equity,PHM UN Equity,C UN Equity,EXE UW Equity,ROK UN Equity,CPB UW Equity,STZ UN Equity,IVZ UN Equity,BF/B UN Equity,CRL UN Equity,JPM UN Equity,CPAY UN Equity,HUM UN Equity,DOW UN Equity,MOH UN Equity,AEE UN Equity,IP UN Equity,ACN UN Equity,AIZ UN Equity,BAC UN Equity,LYV UN Equity,AEP UW Equity,WM UN Equity,CVX UN Equity,FE UN Equity,BRK/B UN Equity,CMI UN Equity,NWSA UW Equity,HST UW Equity,EG UN Equity,LLY UN Equity,DLTR UW Equity,PGR UN Equity,LDOS UN Equity,PANW UW Equity,APTV UN Equity,HSIC UW Equity,AXON UW Equity,ES UN Equity,GLW UN Equity,MAA UN Equity,AMCR UN Equity,DXCM UW Equity,GS UN Equity,PAYC UN Equity,NXPI UW Equity,DG UN Equity,DIS UN Equity,STT UN Equity,HRL UN Equity,NCLH UN Equity,CDW UW Equity,CTVA UN Equity,CVS UN Equity,WBD UW Equity,CAH UN Equity,HUBB UN Equity,GDDY UN Equity,ERIE UW Equity,SWKS UW Equity,MA UN Equity,CDNS UW Equity,GEHC UW Equity,PPL UN Equity,ALB UN Equity,TPL UN Equity,PCAR UW Equity,PSA UN Equity,ROL UN Equity,V UN Equity,VLTO UN Equity,ED UN Equity,RCL UN Equity,XOM UN Equity,IRM UN Equity,RSG UN Equity,MRNA UW Equity,AME UN Equity,TMO UN Equity,GEN UW Equity,KO UN Equity,AIG UN Equity,RJF UN Equity,ADM UN Equity,BXP UN Equity,HLT UN Equity,ADSK UW Equity,GE UN Equity,LHX UN Equity,AAPL UW Equity,TKO UN Equity,WTW UW Equity,AXP UN Equity,COST UW Equity,MSFT UW Equity,COP UN Equity,LULU UW Equity,TDG UN Equity,AMGN UW Equity,ZBH UN Equity,MDT UN Equity,CPRT UW Equity,KEY UN Equity,TJX UN Equity,NOC UN Equity,LEN UN Equity,Q UN Equity,CBRE UN Equity,DOV UN Equity,CF UN Equity,WELL UN Equity,PCG UN Equity,O UN Equity,BKNG UW Equity,BALL UN Equity,HAS UW Equity,MTD UN Equity,NTAP UW Equity,NTRS UW Equity,MMC UN Equity,OMC UN Equity,AOS UN Equity,USB UN Equity,IFF UN Equity,APP UW Equity,DAL UN Equity,DASH UW Equity,UNP UN Equity,DECK UN Equity,HON UW Equity,FDS UN Equity,EXC UW Equity,KEYS UN Equity,ELV UN Equity,STE UN Equity,TECH UW Equity,CRWD UW Equity,YUM UN Equity,GOOGL UW Equity,OTIS UN Equity,FOX UW Equity,NSC UN Equity,TXN UW Equity,MET UN Equity,GIS UN Equity,RVTY UN Equity,ODFL UW Equity,SWK UN Equity,WEC UN Equity,DLR UN Equity,AMZN UW Equity,ABT UN Equity
2020-02-03,0.11236809,0.11125318,0.06238204,0.16125704,0.19522516,0.19620931,0.19184493,0.26392147,0.20806393,0.037996147,0.10725559,0.38020268,0.05795557,0.18912743,0.18348096,0.28320852,0.20106366,0.19694076,0.1054202,0.1890552,0.19182555,0.18427055,0.16073482,0.178387,0.45726272,0.28148454,0.10251266,0.107168056,0.042115953,0.18165113,0.61498713,0.058647428,0.15289801,0.08658908,0.15004835,0.114063755,0.49879703,0.3306047,0.20940864,0.32393247,0.11666431,0.051056143,0.10042806,0.13544232,0.27309325,0.47342005,0.10035006,0.46359792,0.42628732,0.4271748,0.22906531,0.16985774,0.25356394,0.35890037,0.100002415,0.2094864,0.090595335,0.06816437,0.6617148,0.1367688,0.25486067,0.08341033,0.31811816,0.20343597,0.18672031,0.16293032,0.19560331,0.02100174,0.20912944,0.20217693,0.14376216,0.10065001,0.26775816,0.30356896,0.6398119,0.37085494,0.06939799,0.11058739,0.17877617,0.09022269,0.058901425,0.10916308,0.20329674,0.338745,0.077544756,0.058609784,0.11355516,0.04474441,0.10399928,0.19069564,0.086495906,0.2681761,0.1749503,0.13548331,0.29529262,0.084977016,0.119083114,0.15107031,0.38066185,0.07485252,0.23149371,0.29441062,0.07858424,0.1809254,0.15349986,0.15935,0.06996296,0.20322871,0.13479586,0.061444405,0.14272527,0.0682185,0.15125169,0.49607912,0.24813023,0.21100807,0.13345607,0.06417674,0.085427165,0.8443762,0.20415658,0.15481313,0.0,0.36899227,0.24596739,0.17159544,0.24636357,0.37902263,0.049635418,0.052153945,1.0,0.14535165,0.09554765,0.13422786,0.034573957,0.08399142,0.10521919,0.13074447,0.1915377,0.08936800807714462,0.12750037,0.36620072,0.20605437,0.096621506,0.33040857,0.14604735,0.049547195,0.15456796,0.10305738,0.41730928,0.53430843,0.030416254,0.17441224,0.29814807,0.31948417,0.1158097,0.16077161,0.15888119,0.39782593,0.43783855,0.3866603,0.15467186,0.2785842,0.22094485,0.35618564,0.13460548,0.22936107,0.37532732,0.13426618,0.24020378,0.31836557,0.20088485,0.025348607,0.20455697,0.27031308,0.17021945,0.63001925,0.027758611,0.07413854,0.2913943,0.36363706,0.08059772,0.21235085,0.08077037,0.1293941,0.20232196,0.0760727,0.12970129,0.26593658,0.28212714,0.23927411,0.2583616,0.30437496,0.102290235,0.11654268,0.10930644,0.48830333,0.12516436,0.032481283,0.27548933,0.07438068,0.25886822,0.18669575,0.3136163,0.2078231,0.12790392,0.2654214,0.1174077,0.12432121,0.10991604,0.49872738,0.22263637,0.33484715,0.20375177,0.0886606,0.29730034,0.40516293,0.28324074,0.28341126,0.08136038,0.31009567,0.08349432,0.25924492,0.22939542,0.47945273,0.3671451,0.17216264,0.14712472,0.33606535,0.33473933,0.24622896,0.097856425,0.08891679,0.13787599,0.2812532,0.36794132,0.09391333,0.52489835,0.108849816,0.09322198,0.22315486,0.086660944,0.1017864,0.16329585,0.13048498,0.15109868,0.13004033,0.21335772,0.06427132,0.20093119,0.33237565,0.05932878,0.3752742,0.3094328,0.2620877,0.05547438,0.24272053,0.38418755,0.24639817,0.27435368,0.26506442,0.20046829,0.394912,0.115175664,0.15833396,0.13401008,0.10043788,0.3733707,0.10340624,0.15842974,0.13247944,0.04113294,0.08134074,0.3218051,0.22137776,0.12618345,0.14027317,0.30762166,0.25482342,0.18831278,0.30036423,0.18544902,0.17244008,0.06154416,0.11847067,0.07560594,0.40914336,0.37748158,0.103899986,0.2078427,0.29498383,0.33125532,0.062439106,0.39583886,0.14617541,0.09489656,0.3641133,0.47924292,0.10066586,0.08444608,0.32323956,0.38425842,0.19873181,0.14017577,0.25920978,0.21419595,0.12540369,0.10089912,0.09770379,0.24226473,0.19034563,0.2342455,0.18698348,0.32641873,0.19532613,0.06942615,0.42039376,0.4714059,0.77558374,0.66384304,0.27195024,0.09807358,0.19702755,0.08487884,0.43956,0.19113189,0.3639749,0.5375021,0.16779953,0.090579174,0.13020387,0.11097432,0.22628315,0.22359307,0.16421512,0.37008178,0.09983606,0.29361477,0.2172927,0.11340181,0.073157996,0.42399135,0.3202522,0.18894891,0.25710902,0.19880201,0.0780912,0.23858894,0.23665202,0.17417718,0.29838848,0.20647103,0.22206046,0.20460823,0.08946864,0.26513535,0.04443895,0.27838096,0.26902264,0.23027079,0.5483923,0.328518,0.111513786,0.07278989,0.25468776,0.38053158,0.19613478,0.16520415,0.40581572,0.2256122,0.36923346,0.26991475,0.25966394,0.47534224,0.08140397,0.06956169,0.22510095,0.06447629,0.05374526,0.09350568,0.2899083,0.424267,0.6409516,0.3859389,0.29937842,0.3438029,0.14159192,0.13232844,0.10208438,0.15928108,0.20130318,0.1550892,0.18093112,0.17411768,0.49023762,0.15780628,0.21156633,0.016200187,0.33810133,0.16757545,0.1781083,0.12708019,0.17461231,0.21437293,0.18354502,0.1557773,0.09522968,0.45291483,0.16901225,0.6681305,0.20945515,0.25881478,0.30565417,0.4045397,0.24442998,0.12965484,0.21213524,0.24985333,0.44290456,0.55462676,0.20154439,0.9335039,0.19707106,0.19996764,0.589246,0.23019281,0.100844555,0.061563086,0.061544426,0.10317607,0.2697539,0.13403991,0.117343545,0.10205478,0.8989596,0.86050594,0.10343371,0.061254192,0.13307089,0.86748934,0.34142858,0.25214437,0.116134815,0.32494694,0.12270377,0.0993492,0.09439559,0.1467497,0.1530384,0.16711183,0.058721304,0.23819114,0.057290845,0.1542228,0.31495976,0.16673058,0.35638997,0.10226645,0.3353336,0.046630442,0.27625057,0.26110703,0.37962478,0.26201528,0.09752265,0.5762829,0.44483918,0.25440106,0.38556144,0.3026226,0.24873435,0.2913525,0.12470301,0.14491606,0.09834425,0.25972193,0.26387575,0.32381424,0.2728297,0.12086141,0.2707045,0.11263857,0.028120056,0.5164806,0.16391529,0.07563218,0.10679338,0.17843129,0.19292952,0.063406214,0.2710891,0.10333958,0.13344169,0.19033797,0.46786675,0.3242585,0.1554975
2020-02-04,0.0831975,0.078282304,0.053061258,0.076633886,0.13497205,0.13945946,0.15190192,0.18213795,0.17042834,0.035967123,0.08718418,0.30652878,0.059912555,0.116241254,0.15080172,0.19561397,0.15111971,0.12360901,0.080387816,0.1284548,0.13720706,0.08658818,0.12570949,0.1603046,0.3661817,0.21773516,0.046186853,0.08388687,0.052529924,0.1170057,0.5064081,0.08016598,0.10958448,0.06329336,0.13214236,0.08933414,0.40403542,0.27542293,0.1767729,0.26648247,0.14892931,0.049319413,0.07324518,0.12177082,0.22533831,0.33514827,0.096647866,0.37617233,0.3407892,0.3056763,0.18099245,0.07188713,0.22323981,0.24273296,0.09937548,0.13441536,0.041720998,0.050367158,0.4995549,0.110374235,0.20556176,0.06757209,0.20535359,0.13533437,0.12507336,0.08301021,0.1451864,0.0132211065,0.15470137,0.16504881,0.071441844,0.05949969,0.1573013,0.2204585,0.509731,0.27468413,0.06362738,0.1885017,0.11029408,0.073841855,0.16125488,0.05876611,0.077430174,0.17953674,0.059820876,0.04332933,0.08543262,0.045687485,0.054310612,0.15132797,0.0620165,0.18122467,0.16929647,0.062551394,0.24705216,0.06703188,0.10181238,0.0944591,0.26734304,0.061047196,0.12736405,0.1977673,0.053122215,0.1443563,0.12728976,0.10023448,0.043233573,0.14171527,0.1894426,0.05919366,0.105868906,0.05019727,0.11555735,0.40458626,0.17998768,0.17087549,0.10902826,0.058175337,0.07356839,0.6727277,0.15875272,0.031351633,0.017649792,0.3026958,0.159189,0.06999018,0.16524674,0.2991676,0.035743073,0.041938584,1.0,0.11809479,0.08472583,0.09247604,0.04997221,0.060400307,0.08843715,0.11874228,0.13086763,0.09350833296775818,0.112267956,0.26481038,0.14537545,0.06460367,0.26594824,0.093559295,0.04677769,0.1544418,0.07956618,0.3365492,0.42953113,0.049991645,0.1207426,0.22962375,0.23538297,0.08648359,0.12478989,0.13344094,0.21697053,0.25242868,0.2923781,0.07984642,0.23762576,0.1691712,0.26412946,0.07356141,0.16907114,0.28453773,0.06652956,0.15402582,0.18748386,0.16981484,0.11115649,0.16568008,0.18375294,0.14255312,0.496995,0.028583648,0.05772274,0.24148057,0.27048084,0.06144059,0.12275999,0.061001994,0.12425569,0.14780557,0.056020334,0.08458643,0.17378488,0.21736681,0.15908918,0.1549269,0.21342273,0.10030106,0.087293126,0.084421046,0.3701457,0.107002415,0.029504126,0.23092008,0.085182026,0.17505,0.08731841,0.17845127,0.15511769,0.045077175,0.13588198,0.0,0.10152317,0.021370828,0.39246538,0.12404673,0.24782304,0.16863818,0.072917216,0.18385606,0.31076252,0.21557249,0.17919748,0.06553668,0.2451102,0.056703765,0.21147582,0.084021576,0.3889077,0.2479017,0.08169918,0.12550616,0.23553753,0.21938811,0.20183158,0.04104538,0.06287204,0.120908484,0.15001647,0.2575375,0.07875131,0.41754717,0.08808329,0.07569461,0.16128843,0.038058262,0.05770339,0.121994756,0.10211683,0.08729864,0.08053761,0.17256942,0.056342524,0.15732183,0.17148802,0.04806331,0.24707064,0.2392411,0.1984342,0.054616515,0.102295615,0.3099889,0.19543414,0.20535183,0.1927344,0.18147886,0.3256906,0.094109416,0.11861011,0.048921805,0.097073846,0.17649966,0.08298742,0.09091173,0.048141435,0.030434811,0.08000505,0.2076994,0.16570769,0.083868764,0.113308705,0.13541968,0.14047736,0.15438238,0.19097666,0.091358125,0.081982024,0.04667898,0.090552785,0.05659607,0.33914074,0.24287383,0.0901658,0.1810194,0.2852415,0.25197196,0.05513756,0.29654986,0.07914864,0.07192401,0.2624335,0.35955724,0.094703525,0.06852059,0.21420321,0.26220614,0.10349622,0.05916493,0.15781292,0.15632918,0.069281414,0.094548546,0.13075247,0.14939937,0.119269416,0.1930331,0.103020445,0.26123643,0.1671053,0.108730376,0.27833286,0.35649112,0.6148982,0.49158862,0.18156539,0.077208586,0.1723216,0.075345166,0.38225728,0.16754383,0.32596904,0.44129506,0.10164995,0.07604721,0.095121965,0.06289881,0.12709755,0.12528689,0.11379079,0.27248418,0.11352444,0.23498127,0.11101083,0.10521845,0.04985599,0.31985733,0.19417793,0.10526205,0.24785359,0.13218288,0.061293837,0.1546322,0.19882716,0.06290429,0.24151176,0.1460699,0.11152175,0.14822492,0.062711634,0.19479173,0.04125629,0.14233123,0.17463493,0.19692081,0.41551176,0.23494498,0.06512391,0.055444278,0.16211559,0.27004215,0.1429916,0.12698923,0.31411633,0.17050223,0.28289887,0.24604806,0.1887156,0.3825686,0.08964626,0.06484608,0.16328283,0.053682826,0.048912168,0.083648555,0.18339165,0.34441903,0.51439154,0.28208032,0.17499922,0.2826325,0.10755646,0.11059693,0.07067981,0.14919518,0.080720484,0.113346815,0.12547898,0.10120479,0.39532492,0.114757225,0.11809036,0.018911738,0.22834598,0.15780771,0.13757728,0.14845237,0.16351321,0.21399783,0.12536119,0.12817541,0.058897704,0.373034,0.15394227,0.5599204,0.1379416,0.12991942,0.24377492,0.3294566,0.19447722,0.11621429,0.16430816,0.17954609,0.36229357,0.4412835,0.16293305,0.7447515,0.11592251,0.10655426,0.45868418,0.18746006,0.116174996,0.026426049,0.049579013,0.09284549,0.195058,0.11905702,0.09396988,0.09041075,0.70348865,0.6751573,0.096590154,0.04956778,0.092568345,0.69729567,0.34221178,0.2057268,0.084552035,0.18128975,0.053545255,0.069337554,0.09855199,0.081189826,0.08870157,0.16236345,0.021850709,0.20595662,0.059276752,0.06999677,0.17452443,0.13066365,0.26486036,0.083719835,0.21344072,0.042169712,0.18806475,0.17453425,0.2328745,0.13742611,0.07143306,0.41698882,0.34222087,0.16659665,0.31356463,0.24569479,0.14720428,0.25162512,0.085174024,0.119582154,0.08415974,0.21658114,0.20444861,0.22970453,0.16835102,0.080339596,0.20540996,0.08926197,0.025896875,0.3898255,0.14083913,0.07145229,0.081148505,0.10275281,0.12806097,0.082661144,0.1810402,0.061122984,0.062342286,0.11464442,0.36783105,0.2532419,0.099791475
2020-02-05,0.16750644,0.090896025,0.07498395,0.06647383,0.09566048,0.1553109,0.20018922,0.14975879,0.1431731,0.07478076,0.099930204,0.3624097,0.053124953,0.09335725,0.19668919,0.10623971,0.11824444,0.0525889,0.08848373,0.14104472,0.145658,0.09466999,0.11108785,0.21128985,0.42975298,0.13683842,0.040903408,0.12762466,0.015581749,0.11992708,0.5221021,0.109341376,0.11317234,0.07060954,0.1660322,0.09310444,0.4667228,0.24171555,0.26879725,0.29906085,0.15879875,0.052531317,0.07686147,0.1713901,0.1304242,0.27128637,0.11296116,0.43095234,0.22311592,0.31616005,0.14369111,0.116800934,0.20872854,0.1996311,0.13476609,0.11650221,0.047955483,0.057141744,0.5616061,0.13830805,0.22815493,0.078330904,0.1100526,0.10592934,0.1393161,0.1374491,0.14273824,0.057829484,0.15617959,0.25721216,0.03812184,0.10361643,0.096037716,0.14445798,0.55686116,0.2169314,0.123286076,0.10610457,0.120209455,0.09801879,0.15225837,0.04889538,0.046637006,0.101128995,0.07399465,0.068534635,0.06251839,0.022609446,0.053586327,0.2544491,0.07967159,0.16684417,0.121234596,0.059829704,0.25070322,0.06508638,0.12773047,0.0625944,0.21078822,0.10216145,0.04884158,0.21137655,0.09169709,0.18028916,0.1466684,0.057302013,0.07785591,0.15819663,0.18168718,0.17304891,0.1235229,0.06607671,0.13473183,0.2848388,0.08899679,0.17802455,0.1856647,0.13003728,0.09938791,0.74672794,0.19210063,0.04214251,0.001416685,0.35056525,0.16872533,0.042539347,0.3274384,0.32314023,0.06900149,0.08681314,1.0,0.06397883,0.088185206,0.10695753,0.050597433,0.067636,0.12744062,0.13146526,0.13032019,0.10482638329267502,0.100443,0.21882279,0.15763666,0.06592423,0.30916554,0.072413,0.098294675,0.06787027,0.10584004,0.38721144,0.5012906,0.08737533,0.18477894,0.18616489,0.23095632,0.094123736,0.17888264,0.15014423,0.13010286,0.21940984,0.3315743,0.07105645,0.23798867,0.26956114,0.17629746,0.073312044,0.0958729,0.32472977,0.086258814,0.09038966,0.14599901,0.19477054,0.017345957,0.20516177,0.11289588,0.09386411,0.57070535,0.07295946,0.09808115,0.27171776,0.2813121,0.07042608,0.069345936,0.061209276,0.1278978,0.08653244,0.027717084,0.049051743,0.15833105,0.29660013,0.09153798,0.093478896,0.19467582,0.10360997,0.061579183,0.14021324,0.41109964,0.13961416,0.038544443,0.19977346,0.14721072,0.09497626,0.060354583,0.14167073,0.13724436,0.039573472,0.07811169,0.0,0.11510756,0.010143741,0.43261597,0.16891634,0.33544892,0.24024023,0.08513375,0.17262837,0.1998969,0.15650111,0.09397252,0.081900716,0.1596393,0.074171074,0.24953873,0.018278874,0.4524213,0.29231977,0.07138636,0.15208328,0.14239267,0.149074,0.23769201,0.08595536,0.078443795,0.12273127,0.09197757,0.2155268,0.11636688,0.45625558,0.12218856,0.09156101,0.13846605,0.04718125,0.065053485,0.18324314,0.12506787,0.031957407,0.044303782,0.20360962,0.10072616,0.11768872,0.113526426,0.14092298,0.17685942,0.17332701,0.13327555,0.10713894,0.14283316,0.36287054,0.21676351,0.12151858,0.25244376,0.17999156,0.25115746,0.1372061,0.0856452,0.025753453,0.091017924,0.16663794,0.12063355,0.04159664,0.08281512,0.03804192,0.0695325,0.13351966,0.19517614,0.03490314,0.13118432,0.0725181,0.18568806,0.18485184,0.1652051,0.036860198,0.05972859,0.064771354,0.1212219,0.080510326,0.37682664,0.1773952,0.09246221,0.09296378,0.2907367,0.26107565,0.09407927,0.36136645,0.043135177,0.06375267,0.2486919,0.2704052,0.11231241,0.0824095,0.21567753,0.24208051,0.06554771,0.02115586,0.07267666,0.25141358,0.15691516,0.09798913,0.08708801,0.13567996,0.11806297,0.22294953,0.0693049,0.32442492,0.17994545,0.06281269,0.33163625,0.35287288,0.7139617,0.5330528,0.15110597,0.113292776,0.10305388,0.19538835,0.48563683,0.13162428,0.31823567,0.40569264,0.060039073,0.07018084,0.10600008,0.085673176,0.039063822,0.14069165,0.11901555,0.28620583,0.021384308,0.25951934,0.08580575,0.1751959,0.07583837,0.40028268,0.2587578,0.08236273,0.2310357,0.12963888,0.100335084,0.10141745,0.23727484,0.04764425,0.290307,0.16507208,0.08454591,0.17779906,0.05640903,0.19495904,0.08081042,0.02302988,0.12376729,0.13063975,0.5144657,0.13944818,0.07279949,0.0807641,0.12962916,0.30119428,0.21778329,0.21902621,0.19973636,0.25322804,0.2998873,0.12997974,0.16745244,0.45221007,0.08037153,0.14658272,0.15049319,0.13904922,0.107545465,0.09330756,0.19685459,0.38718066,0.5984574,0.32994217,0.10438231,0.3369346,0.107924476,0.11878905,0.05892325,0.122180514,0.052673906,0.09458191,0.15755881,0.04653374,0.45957917,0.08750364,0.11197645,0.079493776,0.109158725,0.17793782,0.08213897,0.053311896,0.16692616,0.23669127,0.10833839,0.15733494,0.05831373,0.42427057,0.15925814,0.63376486,0.15484227,0.06733872,0.29056543,0.41647032,0.22151113,0.11197524,0.19247723,0.17840013,0.2300223,0.50726485,0.25399914,0.85638434,0.08759848,0.071161866,0.5140707,0.24417487,0.039642856,0.024523923,0.043703616,0.1480539,0.21701361,0.14509529,0.11541206,0.12735562,0.81156474,0.7484697,0.17063843,0.05828121,0.088184975,0.81065077,0.2136969,0.24030194,0.10908359,0.054125044,0.100746766,0.08437261,0.13483785,0.03961047,0.06676759,0.11473041,0.08860027,0.22170413,0.120309465,0.034082655,0.084743395,0.15923856,0.3349706,0.11037328,0.062367056,0.13149582,0.19767427,0.12654614,0.17934662,0.05853653,0.08798874,0.43355066,0.3357592,0.09079894,0.37839672,0.27041402,0.12599142,0.295973,0.076767735,0.19702956,0.09095324,0.2419014,0.22793432,0.22363064,0.06006086,0.062715545,0.23625302,0.106879145,0.056751255,0.42985559,0.15099332,0.08098457,0.10023822,0.04489888,0.06410819,0.06893161,0.10743647,0.0696911,0.03457039,0.14963481,0.42251262,0.30977908,0.083135545
