Date,A UN Equity,AAPL UW Equity,ABBV UN Equity,ABNB UW Equity,ABT UN Equity,ACGL UW Equity,ACN UN Equity,ADBE UW Equity,ADI UW Equity,ADM UN Equity,ADP UW Equity,ADSK UW Equity,AEE UN Equity,AEP UW Equity,AES UN Equity,AFL UN Equity,AIG UN Equity,AIZ UN Equity,AJG UN Equity,AKAM UW Equity,ALB UN Equity,ALGN UW Equity,ALL UN Equity,ALLE UN Equity,AMAT UW Equity,AMCR UN Equity,AMD UW Equity,AME UN Equity,AMGN UW Equity,AMP UN Equity,AMT UN Equity,AMZN UW Equity,ANET UN Equity,AON UN Equity,AOS UN Equity,APA UW Equity,APD UN Equity,APH UN Equity,APO UN Equity,APP UW Equity,APTV UN Equity,ARE UN Equity,ARES UN Equity,ATO UN Equity,AVB UN Equity,AVGO UW Equity,AVY UN Equity,AWK UN Equity,AXON UW Equity,AXP UN Equity,AZO UN Equity,BA UN Equity,BAC UN Equity,BALL UN Equity,BAX UN Equity,BBY UN Equity,BDX UN Equity,BEN UN Equity,BF/B UN Equity,BG UN Equity,BIIB UW Equity,BK UN Equity,BKNG UW Equity,BKR UW Equity,BLDR UN Equity,BLK UN Equity,BMY UN Equity,BR UN Equity,BRK/B UN Equity,BRO UN Equity,BSX UN Equity,BX UN Equity,BXP UN Equity,C UN Equity,CAG UN Equity,CAH UN Equity,CARR UN Equity,CAT UN Equity,CB UN Equity,CBOE UF Equity,CBRE UN Equity,CCI UN Equity,CCL UN Equity,CDNS UW Equity,CDW UW Equity,CEG UW Equity,CF UN Equity,CFG UN Equity,CHD UN Equity,CHRW UW Equity,CHTR UW Equity,CI UN Equity,CINF UW Equity,CL UN Equity,CLX UN Equity,CMCSA UW Equity,CME UW Equity,CMG UN Equity,CMI UN Equity,CMS UN Equity,CNC UN Equity,CNP UN Equity,COF UN Equity,COIN UW Equity,COO UW Equity,COP UN Equity,COR UN Equity,COST UW Equity,CPAY UN Equity,CPB UW Equity,CPRT UW Equity,CPT UN Equity,CRH UN Equity,CRL UN Equity,CRM UN Equity,CRWD UW Equity,CSCO UW Equity,CSGP UW Equity,CSX UW Equity,CTAS UW Equity,CTRA UN Equity,CTSH UW Equity,CTVA UN Equity,CVNA UN Equity,CVS UN Equity,CVX UN Equity,D UN Equity,DAL UN Equity,DASH UW Equity,DAY UN Equity,DD UN Equity,DDOG UW Equity,DE UN Equity,DECK UN Equity,DELL UN Equity,DG UN Equity,DGX UN Equity,DHI UN Equity,DHR UN Equity,DIS UN Equity,DLR UN Equity,DLTR UW Equity,DOC UN Equity,DOV UN Equity,DOW UN Equity,DPZ UW Equity,DRI UN Equity,DTE UN Equity,DUK UN Equity,DVA UN Equity,DVN UN Equity,DXCM UW Equity,EA UW Equity,EBAY UW Equity,ECL UN Equity,ED UN Equity,EFX UN Equity,EG UN Equity,EIX UN Equity,EL UN Equity,ELV UN Equity,EME UN Equity,EMR UN Equity,EOG UN Equity,EPAM UN Equity,EQIX UW Equity,EQR UN Equity,EQT UN Equity,ERIE UW Equity,ES UN Equity,ESS UN Equity,ETN UN Equity,ETR UN Equity,EVRG UW Equity,EW UN Equity,EXC UW Equity,EXE UW Equity,EXPD UN Equity,EXPE UW Equity,EXR UN Equity,F UN Equity,FANG UW Equity,FAST UW Equity,FCX UN Equity,FDS UN Equity,FDX UN Equity,FE UN Equity,FFIV UW Equity,FICO UN Equity,FIS UN Equity,FISV UW Equity,FITB UW Equity,FIX UN Equity,FOX UW Equity,FOXA UW Equity,FRT UN Equity,FSLR UW Equity,FTNT UW Equity,FTV UN Equity,GD UN Equity,GDDY UN Equity,GE UN Equity,GEHC UW Equity,GEN UW Equity,GEV UN Equity,GILD UW Equity,GIS UN Equity,GL UN Equity,GLW UN Equity,GM UN Equity,GNRC UN Equity,GOOG UW Equity,GOOGL UW Equity,GPC UN Equity,GPN UN Equity,GRMN UN Equity,GS UN Equity,GWW UN Equity,HAL UN Equity,HAS UW Equity,HBAN UW Equity,HCA UN Equity,HD UN Equity,HIG UN Equity,HII UN Equity,HLT UN Equity,HOLX UW Equity,HON UW Equity,HOOD UW Equity,HPE UN Equity,HPQ UN Equity,HRL UN Equity,HSIC UW Equity,HST UW Equity,HSY UN Equity,HUBB UN Equity,HUM UN Equity,HWM UN Equity,IBKR UW Equity,IBM UN Equity,ICE UN Equity,IDXX UW Equity,IEX UN Equity,IFF UN Equity,INCY UW Equity,INTC UW Equity,INTU UW Equity,INVH UN Equity,IP UN Equity,IQV UN Equity,IR UN Equity,IRM UN Equity,ISRG UW Equity,IT UN Equity,ITW UN Equity,IVZ UN Equity,J UN Equity,JBHT UW Equity,JBL UN Equity,JCI UN Equity,JKHY UW Equity,JNJ UN Equity,JPM UN Equity,KDP UW Equity,KEY UN Equity,KEYS UN Equity,KHC UW Equity,KIM UN Equity,KKR UN Equity,KLAC UW Equity,KMB UW Equity,KMI UN Equity,KO UN Equity,KR UN Equity,KVUE UN Equity,L UN Equity,LDOS UN Equity,LEN UN Equity,LH UN Equity,LHX UN Equity,LII UN Equity,LIN UW Equity,LLY UN Equity,LMT UN Equity,LNT UW Equity,LOW UN Equity,LRCX UW Equity,LULU UW Equity,LUV UN Equity,LVS UN Equity,LW UN Equity,LYB UN Equity,LYV UN Equity,MA UN Equity,MAA UN Equity,MAR UW Equity,MAS UN Equity,MCD UN Equity,MCHP UW Equity,MCK UN Equity,MCO UN Equity,MDLZ UW Equity,MDT UN Equity,MET UN Equity,META UW Equity,MGM UN Equity,MKC UN Equity,MLM UN Equity,MMC UN Equity,MMM UN Equity,MNST UW Equity,MO UN Equity,MOH UN Equity,MOS UN Equity,MPC UN Equity,MPWR UW Equity,MRK UN Equity,MRNA UW Equity,MS UN Equity,MSCI UN Equity,MSFT UW Equity,MSI UN Equity,MTB UN Equity,MTCH UW Equity,MTD UN Equity,MU UW Equity,NCLH UN Equity,NDAQ UW Equity,NDSN UW Equity,NEE UN Equity,NEM UN Equity,NFLX UW Equity,NI UN Equity,NKE UN Equity,NOC UN Equity,NOW UN Equity,NRG UN Equity,NSC UN Equity,NTAP UW Equity,NTRS UW Equity,NUE UN Equity,NVDA UW Equity,NVR UN Equity,NWS UW Equity,NWSA UW Equity,NXPI UW Equity,O UN Equity,ODFL UW Equity,OKE UN Equity,OMC UN Equity,ON UW Equity,ORCL UN Equity,ORLY UW Equity,OTIS UN Equity,OXY UN Equity,PANW UW Equity,PAYC UN Equity,PAYX UW Equity,PCAR UW Equity,PCG UN Equity,PEG UN Equity,PEP UW Equity,PFE UN Equity,PFG UW Equity,PG UN Equity,PGR UN Equity,PH UN Equity,PHM UN Equity,PKG UN Equity,PLD UN Equity,PLTR UW Equity,PM UN Equity,PNC UN Equity,PNR UN Equity,PNW UN Equity,PODD UW Equity,POOL UW Equity,PPG UN Equity,PPL UN Equity,PRU UN Equity,PSA UN Equity,PSKY UW Equity,PSX UN Equity,PTC UW Equity,PWR UN Equity,PYPL UW Equity,Q UN Equity,QCOM UW Equity,RCL UN Equity,REG UW Equity,REGN UW Equity,RF UN Equity,RJF UN Equity,RL UN Equity,RMD UN Equity,ROK UN Equity,ROL UN Equity,ROP UW Equity,ROST UW Equity,RSG UN Equity,RTX UN Equity,RVTY UN Equity,SBAC UW Equity,SBUX UW Equity,SCHW UN Equity,SHW UN Equity,SJM UN Equity,SLB UN Equity,SMCI UW Equity,SNA UN Equity,SNDK UW Equity,SNPS UW Equity,SO UN Equity,SOLV UN Equity,SPG UN Equity,SPGI UN Equity,SRE UN Equity,STE UN Equity,STLD UW Equity,STT UN Equity,STX UW Equity,STZ UN Equity,SW UN Equity,SWK UN Equity,SWKS UW Equity,SYF UN Equity,SYK UN Equity,SYY UN Equity,T UN Equity,TAP UN Equity,TDG UN Equity,TDY UN Equity,TECH UW Equity,TEL UN Equity,TER UW Equity,TFC UN Equity,TGT UN Equity,TJX UN Equity,TKO UN Equity,TMO UN Equity,TMUS UW Equity,TPL UN Equity,TPR UN Equity,TRGP UN Equity,TRMB UW Equity,TROW UW Equity,TRV UN Equity,TSCO UW Equity,TSLA UW Equity,TSN UN Equity,TT UN Equity,TTD UQ Equity,TTWO UW Equity,TXN UW Equity,TXT UN Equity,TYL UN Equity,UAL UW Equity,UBER UN Equity,UDR UN Equity,UHS UN Equity,ULTA UW Equity,UNH UN Equity,UNP UN Equity,UPS UN Equity,URI UN Equity,USB UN Equity,V UN Equity,VICI UN Equity,VLO UN Equity,VLTO UN Equity,VMC UN Equity,VRSK UW Equity,VRSN UW Equity,VRTX UW Equity,VST UN Equity,VTR UN Equity,VTRS UW Equity,VZ UN Equity,WAB UN Equity,WAT UN Equity,WBD UW Equity,WDAY UW Equity,WDC UW Equity,WEC UN Equity,WELL UN Equity,WFC UN Equity,WM UN Equity,WMB UN Equity,WMT UW Equity,WRB UN Equity,WSM UN Equity,WST UN Equity,WTW UW Equity,WY UN Equity,WYNN UW Equity,XEL UW Equity,XOM UN Equity,XYL UN Equity,XYZ UN Equity,YUM UN Equity,ZBH UN Equity,ZBRA UW Equity,ZTS UN Equity
12/31/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/2006,,-3.994,,,0.5351,,-0.8064,-2.1454,-3.849,1.374,-0.7559,-1.3224,2.8283,3.6025,,,,,-0.8717,-1.1581,2.7731,-5.7547,,,-3.1571,,-0.183,2.1532,-0.2208,-0.246,,-0.8571,,-5.1216,0.9497,0.3474,1.3493,1.8841,,,,8.4827,,4.7718,5.459,,1.5797,,-4.9899,4.4283,1.5455,1.2545,,2.1779,1.0923,-1.3068,0.0723,-1.4507,0.2768,3.1265,-0.7626,,1.2943,,1.767,-0.5651,0.5556,,,0.5637,0.4896,,5.112,6.3887,2.9555,0.149,,0.5725,,,0.8542,,1.7855,-0.7787,,,,,2.4515,-0.8343,10.1495,-0.3868,,1.217,2.4662,2.7316,-2.5644,,0.4986,5.1038,-1.2022,5.7135,2.6805,,3.4939,0.4205,-0.5737,-1.3366,,1.9952,-1.3679,8.5379,,0.6582,-6.9124,,-1.6277,-5.9891,2.0941,0.3156,0.8541,-2.1305,,,0.6424,0.0636,,,,,,,-0.3492,-0.9723,,0.3161,1.2467,,0.4989,2.0318,6.3282,0.3348,5.7311,1.5707,,2.8971,0.9713,5.9138,3.0351,6.1356,0.6081,,-6.5826,-1.1256,0.6468,,1.0286,,2.3084,0.3148,0.3372,-0.9673,0.9079,0.1291,,1.4932,7.7612,2.5197,-52.1527,6.7376,,1.4545,3.1158,,0.5932,2.3433,2.0351,-1.5296,,,-0.4247,,-0.2361,0.2027,-0.5127,0.4219,2.6924,-3.0715,0.3277,3.3015,0.4444,,-1.4411,,,,,,,0.3804,,0.257,,-1.9003,,-1.7639,2.3769,,-0.4883,,,-3.3461,-3.3461,0.4028,-0.5463,-0.9598,15.3438,-0.8529,0.2351,-0.8997,,,0.1716,,,,,1.2596,,,-1.1919,0.3588,0.5871,5.5347,1.461,,-3.3192,,,0.6149,-1.4143,,0.3967,1.7914,,-0.4942,-1.0893,,3.722,,,,-1.7111,1.6776,0.3331,,-0.6004,0.2188,-1.0914,1.2635,-0.0876,-0.9014,,,,,,5.6984,,-4.9309,1.0123,,0.1314,2.2065,,,,0.8123,1.3838,0.9995,-0.3969,,0.3338,0.6267,2.1381,0.3857,-2.6378,,-0.4323,2.023,,,,-2.0918,7.3885,2.0758,1.4368,1.1215,-2.2694,-0.7988,-0.2828,1.6921,-0.0842,,,6.6422,1.2572,,3.0258,0.2241,-0.6983,0.9406,-5.6366,,,,-0.9713,,6.9575,,-2.1621,-2.0468,,-2.8452,0.5404,-0.2022,,4.6663,1.1636,3.3731,0.0122,-18.2586,4.2809,-0.556,1.312,,4.157,,-3.1628,,-0.366,-1.7385,0.2463,,,,4.6136,,3.6282,0.7264,3.0889,-0.4381,0.224,,0.0637,,,-1.1914,-1.0424,1.8085,4.248,0.0443,-0.2053,,1.9032,,1.1485,0.9662,1.9331,,,,,1.7174,3.1999,,1.169,0.4786,3.2252,,-0.3134,,,-1.6592,1.1729,,,-3.5331,3.1574,5.999,,,2.7412,-0.589,0.3775,0.6563,-0.3858,2.5018,-0.271,1.7769,0.9719,-1.2436,8.8144,-0.3809,0.0441,0.6751,1.1068,0.2171,,0.2548,,-6.9835,3.3951,,6.9249,-0.4262,2.3257,0.3215,0.7732,,-0.8502,3.4425,,0.7564,0.5522,,-0.6568,0.9709,2.1248,2.6747,,0.3001,-0.7203,,,,1.7045,0.5959,-3.4165,0.781,,-0.789,-0.9915,,-0.5132,-1.1073,,,,2.3218,0.6934,,-0.6554,-1.1339,5.1516,-1.3301,,,7.2108,1.2133,,0.2002,2.2367,0.1206,2.9117,,,,0.7802,,0.2105,,-1.9695,,,5.9277,,1.2851,0.3852,1.0083,,,-1.3905,4.1779,4.6788,,2.2996,3.1791,1.508,,-0.1261,1.9628,0.8444,,18.7167,3.858,-0.349,,,1.1023,-0.1169,-3.3622,
1/3/2006,,-3.994,,,0.5351,,-0.8064,-2.1454,-3.849,1.374,-0.7559,-1.3224,2.8283,3.6025,,,,,-0.8717,-1.1581,2.7731,-5.7547,,,-3.1571,,-0.183,2.1532,-0.2208,-0.246,,-0.8571,,-5.1216,0.9497,0.3474,1.3493,1.8841,,,,8.4827,,4.7718,5.459,,1.5797,,-4.9899,4.4283,1.5455,1.2545,,2.1779,1.0923,-1.3068,0.0723,-1.4507,0.2768,3.1265,-0.7626,,1.2943,,1.767,-0.5651,0.5556,,,0.5637,0.4896,,5.112,6.3887,2.9555,0.149,,0.5725,,,0.8542,,1.7855,-0.7787,,,,,2.4515,-0.8343,10.1495,-0.3868,,1.217,2.4662,2.7316,-2.5644,,0.4986,5.1038,-1.2022,5.7135,2.6805,,3.4939,0.4205,-0.5737,-1.3366,,1.9952,-1.3679,8.5379,,0.6582,-6.9124,,-1.6277,-5.9891,2.0941,0.3156,0.8541,-2.1305,,,0.6424,0.0636,,,,,,,-0.3492,-0.9723,,0.3161,1.2467,,0.4989,2.0318,6.3282,0.3348,5.7311,1.5707,,2.8971,0.9713,5.9138,3.0351,6.1356,0.6081,,-6.5826,-1.1256,0.6468,,1.0286,,2.3084,0.3148,0.3372,-0.9673,0.9079,0.1291,,1.4932,7.7612,2.5197,-52.1527,6.7376,,1.4545,3.1158,,0.5932,2.3433,2.0351,-1.5296,,,-0.4247,,-0.2361,0.2027,-0.5127,0.4219,2.6924,-3.0715,0.3277,3.3015,0.4444,,-1.4411,,,,,,,0.3804,,0.257,,-1.9003,,-1.7639,2.3769,,-0.4883,,,-3.3461,-3.3461,0.4028,-0.5463,-0.9598,15.3438,-0.8529,0.2351,-0.8997,,,0.1716,,,,,1.2596,,,-1.1919,0.3588,0.5871,5.5347,1.461,,-3.3192,,,0.6149,-1.4143,,0.3967,1.7914,,-0.4942,-1.0893,,3.722,,,,-1.7111,1.6776,0.3331,,-0.6004,0.2188,-1.0914,1.2635,-0.0876,-0.9014,,,,,,5.6984,,-4.9309,1.0123,,0.1314,2.2065,,,,0.8123,1.3838,0.9995,-0.3969,,0.3338,0.6267,2.1381,0.3857,-2.6378,,-0.4323,2.023,,,,-2.0918,7.3885,2.0758,1.4368,1.1215,-2.2694,-0.7988,-0.2828,1.6921,-0.0842,,,6.6422,1.2572,,3.0258,0.2241,-0.6983,0.9406,-5.6366,,,,-0.9713,,6.9575,,-2.1621,-2.0468,,-2.8452,0.5404,-0.2022,,4.6663,1.1636,3.3731,0.0122,-18.2586,4.2809,-0.556,1.312,,4.157,,-3.1628,,-0.366,-1.7385,0.2463,,,,4.6136,,3.6282,0.7264,3.0889,-0.4381,0.224,,0.0637,,,-1.1914,-1.0424,1.8085,4.248,0.0443,-0.2053,,1.9032,,1.1485,0.9662,1.9331,,,,,1.7174,3.1999,,1.169,0.4786,3.2252,,-0.3134,,,-1.6592,1.1729,,,-3.5331,3.1574,5.999,,,2.7412,-0.589,0.3775,0.6563,-0.3858,2.5018,-0.271,1.7769,0.9719,-1.2436,8.8144,-0.3809,0.0441,0.6751,1.1068,0.2171,,0.2548,,-6.9835,3.3951,,6.9249,-0.4262,2.3257,0.3215,0.7732,,-0.8502,3.4425,,0.7564,0.5522,,-0.6568,0.9709,2.1248,2.6747,,0.3001,-0.7203,,,,1.7045,0.5959,-3.4165,0.781,,-0.789,-0.9915,,-0.5132,-1.1073,,,,2.3218,0.6934,,-0.6554,-1.1339,5.1516,-1.3301,,,7.2108,1.2133,,0.2002,2.2367,0.1206,2.9117,,,,0.7802,,0.2105,,-1.9695,,,5.9277,,1.2851,0.3852,1.0083,,,-1.3905,4.1779,4.6788,,2.2996,3.1791,1.508,,-0.1261,1.9628,0.8444,,18.7167,3.858,-0.349,,,1.1023,-0.1169,-3.3622,
1/4/2006,,-3.994,,,0.5351,,-0.8064,-2.1454,-3.849,1.374,-0.7559,-1.3224,2.8283,3.6025,,,,,-0.8717,-1.1581,2.7731,-5.7547,,,-3.1571,,-0.183,2.1532,-0.2208,-0.246,,-0.8571,,-5.1216,0.9497,0.3474,1.3493,1.8841,,,,8.4827,,4.7718,5.459,,1.5797,,-4.9899,4.4283,1.5455,1.2545,,2.1779,1.0923,-1.3068,0.0723,-1.4507,0.2768,3.1265,-0.7626,,1.2943,,1.767,-0.5651,0.5556,,,0.5637,0.4896,,5.112,6.3887,2.9555,0.149,,0.5725,,,0.8542,,1.7855,-0.7787,,,,,2.4515,-0.8343,10.1495,-0.3868,,1.217,2.4662,2.7316,-2.5644,,0.4986,5.1038,-1.2022,5.7135,2.6805,,3.4939,0.4205,-0.5737,-1.3366,,1.9952,-1.3679,8.5379,,0.6582,-6.9124,,-1.6277,-5.9891,2.0941,0.3156,0.8541,-2.1305,,,0.6424,0.0636,,,,,,,-0.3492,-0.9723,,0.3161,1.2467,,0.4989,2.0318,6.3282,0.3348,5.7311,1.5707,,2.8971,0.9713,5.9138,3.0351,6.1356,0.6081,,-6.5826,-1.1256,0.6468,,1.0286,,2.3084,0.3148,0.3372,-0.9673,0.9079,0.1291,,1.4932,7.7612,2.5197,-52.1527,6.7376,,1.4545,3.1158,,0.5932,2.3433,2.0351,-1.5296,,,-0.4247,,-0.2361,0.2027,-0.5127,0.4219,2.6924,-3.0715,0.3277,3.3015,0.4444,,-1.4411,,,,,,,0.3804,,0.257,,-1.9003,,-1.7639,2.3769,,-0.4883,,,-3.3461,-3.3461,0.4028,-0.5463,-0.9598,15.3438,-0.8529,0.2351,-0.8997,,,0.1716,,,,,1.2596,,,-1.1919,0.3588,0.5871,5.5347,1.461,,-3.3192,,,0.6149,-1.4143,,0.3967,1.7914,,-0.4942,-1.0893,,3.722,,,,-1.7111,1.6776,0.3331,,-0.6004,0.2188,-1.0914,1.2635,-0.0876,-0.9014,,,,,,5.6984,,-4.9309,1.0123,,0.1314,2.2065,,,,0.8123,1.3838,0.9995,-0.3969,,0.3338,0.6267,2.1381,0.3857,-2.6378,,-0.4323,2.023,,,,-2.0918,7.3885,2.0758,1.4368,1.1215,-2.2694,-0.7988,-0.2828,1.6921,-0.0842,,,6.6422,1.2572,,3.0258,0.2241,-0.6983,0.9406,-5.6366,,,,-0.9713,,6.9575,,-2.1621,-2.0468,,-2.8452,0.5404,-0.2022,,4.6663,1.1636,3.3731,0.0122,-18.2586,4.2809,-0.556,1.312,,4.157,,-3.1628,,-0.366,-1.7385,0.2463,,,,4.6136,,3.6282,0.7264,3.0889,-0.4381,0.224,,0.0637,,,-1.1914,-1.0424,1.8085,4.248,0.0443,-0.2053,,1.9032,,1.1485,0.9662,1.9331,,,,,1.7174,3.1999,,1.169,0.4786,3.2252,,-0.3134,,,-1.6592,1.1729,,,-3.5331,3.1574,5.999,,,2.7412,-0.589,0.3775,0.6563,-0.3858,2.5018,-0.271,1.7769,0.9719,-1.2436,8.8144,-0.3809,0.0441,0.6751,1.1068,0.2171,,0.2548,,-6.9835,3.3951,,6.9249,-0.4262,2.3257,0.3215,0.7732,,-0.8502,3.4425,,0.7564,0.5522,,-0.6568,0.9709,2.1248,2.6747,,0.3001,-0.7203,,,,1.7045,0.5959,-3.4165,0.781,,-0.789,-0.9915,,-0.5132,-1.1073,,,,2.3218,0.6934,,-0.6554,-1.1339,5.1516,-1.3301,,,7.2108,1.2133,,0.2002,2.2367,0.1206,2.9117,,,,0.7802,,0.2105,,-1.9695,,,5.9277,,1.2851,0.3852,1.0083,,,-1.3905,4.1779,4.6788,,2.2996,3.1791,1.508,,-0.1261,1.9628,0.8444,,18.7167,3.858,-0.349,,,1.1023,-0.1169,-3.3622,
1/5/2006,,-3.994,,,0.5351,,-0.8064,-2.1454,-3.849,1.374,-0.7559,-1.3224,2.8283,3.6025,,,,,-0.8717,-1.1581,2.7731,-5.7547,,,-3.1571,,-0.183,2.1532,-0.2208,-0.246,,-0.8571,,-5.1216,0.9497,0.3474,1.3493,1.8841,,,,8.4827,,4.7718,5.459,,1.5797,,-4.9899,4.4283,1.5455,1.2545,,2.1779,1.0923,-1.3068,0.0723,-1.4507,0.2768,3.1265,-0.7626,,1.2943,,1.767,-0.5651,0.5556,,,0.5637,0.4896,,5.112,6.3887,2.9555,0.149,,0.5725,,,0.8542,,1.7855,-0.7787,,,,,2.4515,-0.8343,10.1495,-0.3868,,1.217,2.4662,2.7316,-2.5644,,0.4986,5.1038,-1.2022,5.7135,2.6805,,3.4939,0.4205,-0.5737,-1.3366,,1.9952,-1.3679,8.5379,,0.6582,-6.9124,,-1.6277,-5.9891,2.0941,0.3156,0.8541,-2.1305,,,0.6424,0.0636,,,,,,,-0.3492,-0.9723,,0.3161,1.2467,,0.4989,2.0318,6.3282,0.3348,5.7311,1.5707,,2.8971,0.9713,5.9138,3.0351,6.1356,0.6081,,-6.5826,-1.1256,0.6468,,1.0286,,2.3084,0.3148,0.3372,-0.9673,0.9079,0.1291,,1.4932,7.7612,2.5197,-52.1527,6.7376,,1.4545,3.1158,,0.5932,2.3433,2.0351,-1.5296,,,-0.4247,,-0.2361,0.2027,-0.5127,0.4219,2.6924,-3.0715,0.3277,3.3015,0.4444,,-1.4411,,,,,,,0.3804,,0.257,,-1.9003,,-1.7639,2.3769,,-0.4883,,,-3.3461,-3.3461,0.4028,-0.5463,-0.9598,15.3438,-0.8529,0.2351,-0.8997,,,0.1716,,,,,1.2596,,,-1.1919,0.3588,0.5871,5.5347,1.461,,-3.3192,,,0.6149,-1.4143,,0.3967,1.7914,,-0.4942,-1.0893,,3.722,,,,-1.7111,1.6776,0.3331,,-0.6004,0.2188,-1.0914,1.2635,-0.0876,-0.9014,,,,,,5.6984,,-4.9309,1.0123,,0.1314,2.2065,,,,0.8123,1.3838,0.9995,-0.3969,,0.3338,0.6267,2.1381,0.3857,-2.6378,,-0.4323,2.023,,,,-2.0918,7.3885,2.0758,1.4368,1.1215,-2.2694,-0.7988,-0.2828,1.6921,-0.0842,,,6.6422,1.2572,,3.0258,0.2241,-0.6983,0.9406,-5.6366,,,,-0.9713,,6.9575,,-2.1621,-2.0468,,-2.8452,0.5404,-0.2022,,4.6663,1.1636,3.3731,0.0122,-18.2586,4.2809,-0.556,1.312,,4.157,,-3.1628,,-0.366,-1.7385,0.2463,,,,4.6136,,3.6282,0.7264,3.0889,-0.4381,0.224,,0.0637,,,-1.1914,-1.0424,1.8085,4.248,0.0443,-0.2053,,1.9032,,1.1485,0.9662,1.9331,,,,,1.7174,3.1999,,1.169,0.4786,3.2252,,-0.3134,,,-1.6592,1.1729,,,-3.5331,3.1574,5.999,,,2.7412,-0.589,0.3775,0.6563,-0.3858,2.5018,-0.271,1.7769,0.9719,-1.2436,8.8144,-0.3809,0.0441,0.6751,1.1068,0.2171,,0.2548,,-6.9835,3.3951,,6.9249,-0.4262,2.3257,0.3215,0.7732,,-0.8502,3.4425,,0.7564,0.5522,,-0.6568,0.9709,2.1248,2.6747,,0.3001,-0.7203,,,,1.7045,0.5959,-3.4165,0.781,,-0.789,-0.9915,,-0.5132,-1.1073,,,,2.3218,0.6934,,-0.6554,-1.1339,5.1516,-1.3301,,,7.2108,1.2133,,0.2002,2.2367,0.1206,2.9117,,,,0.7802,,0.2105,,-1.9695,,,5.9277,,1.2851,0.3852,1.0083,,,-1.3905,4.1779,4.6788,,2.2996,3.1791,1.508,,-0.1261,1.9628,0.8444,,18.7167,3.858,-0.349,,,1.1023,-0.1169,-3.3622,
